<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
19,19,2014-12-03,27-062,UTA,,TOR,L (-19),0,24:51,5,10,.500,1,5,.200,1,1,1.000,0,0,0,1,2,0,1,2,12,7.9,-13
20,20,2014-12-05,27-064,UTA,,ORL,L (-5),0,20:38,1,4,.250,1,3,.333,0,0,,0,1,1,4,1,0,2,2,3,1.9,-4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-08,27-067,UTA,@,SAC,L (-9),0,7:06,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,1,0,2,1.7,-9
22,22,2014-12-09,27-068,UTA,,SAS,W (+4),0,15:28,0,1,.000,0,1,.000,0,0,,0,2,2,1,2,0,0,2,0,1.8,+5
23,23,2014-12-12,27-071,UTA,,MIA,L (-5),0,11:22,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,0,0,2.4,-7
24,24,2014-12-14,27-073,UTA,@,WAS,L (-9),0,10:08,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3
25,25,2014-12-16,27-075,UTA,@,NOP,L (-8),0,12:20,0,2,.000,0,2,.000,0,0,,0,0,0,3,0,0,0,0,0,0.7,0
26,26,2014-12-17,27-076,UTA,@,MIA,W (+18),0,14:21,0,2,.000,0,2,.000,0,0,,0,2,2,3,0,1,1,0,0,1.0,-1
27,27,2014-12-19,27-078,UTA,@,ORL,W (+7),0,3:00,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,-2
28,28,2014-12-20,27-079,UTA,@,CHO,L (-18),0,16:22,5,8,.625,3,6,.500,0,1,.000,0,4,4,1,0,1,0,0,13,11.6,-2
29,29,2014-12-22,27-081,UTA,@,MEM,W (+6),0,4:44,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-3
30,30,2014-12-27,27-086,UTA,,PHI,W (+17),0,18:46,0,1,.000,0,1,.000,2,2,1.000,1,3,4,2,1,0,1,2,2,3.5,+3
31,31,2014-12-29,27-088,UTA,@,LAC,L (-4),0,14:43,1,4,.250,0,3,.000,0,0,,1,2,3,2,1,0,0,2,2,2.5,-9
32,32,2014-12-30,27-089,UTA,,MIN,W (+6),0,24:44,2,3,.667,0,1,.000,0,1,.000,0,1,1,3,0,0,2,1,4,2.3,+2
33,33,2015-01-02,27-092,UTA,,ATL,L (-6),0,20:35,3,4,.750,2,2,1.000,0,0,,0,3,3,1,1,2,4,1,8,6.0,+15
34,34,2015-01-03,27-093,UTA,@,MIN,W (+12),1,30:08,3,7,.429,1,2,.500,0,0,,1,2,3,4,2,0,2,2,7,6.6,+17
35,35,2015-01-05,27-095,UTA,,IND,L (-4),1,37:24,4,10,.400,0,4,.000,0,0,,1,8,9,7,2,0,2,2,8,9.8,-4
36,36,2015-01-07,27-097,UTA,@,CHI,W (+20),1,26:43,3,8,.375,1,3,.333,0,0,,1,3,4,3,1,0,2,3,7,4.1,+1
37,37,2015-01-09,27-099,UTA,@,OKC,L (-5),1,23:57,0,5,.000,0,4,.000,1,2,.500,0,3,3,5,0,0,0,2,1,0.7,-14
38,38,2015-01-10,27-100,UTA,@,HOU,L (-15),1,17:59,1,3,.333,0,0,,0,0,,0,3,3,4,2,0,1,0,2,5.0,0
39,39,2015-01-13,27-103,UTA,,GSW,L (-11),1,24:28,4,7,.571,2,5,.400,2,2,1.000,0,5,5,1,2,1,4,3,12,8.4,-7
40,40,2015-01-16,27-106,UTA,,LAL,W (+9),1,21:57,1,2,.500,1,2,.500,0,0,,0,2,2,4,3,0,0,2,3,7.6,+4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-18,27-108,UTA,@,SAS,L (-20),1,23:48,1,4,.250,1,3,.333,0,0,,0,0,0,4,1,1,3,4,3,0.5,-16
42,42,2015-01-21,27-111,UTA,@,CLE,L (-14),1,26:32,1,4,.250,1,3,.333,0,0,,0,2,2,2,0,0,0,3,3,1.4,-17
43,43,2015-01-22,27-112,UTA,@,MIL,W (+2),1,31:44,2,5,.400,2,3,.667,0,0,,0,4,4,7,2,0,3,3,6,7.2,+8
44,44,2015-01-24,27-114,UTA,,BRK,W (+35),1,30:09,4,8,.500,4,7,.571,4,4,1.000,0,1,1,5,1,0,0,1,16,16.4,+29
45,45,2015-01-26,27-116,UTA,,BOS,L (-9),1,31:14,1,6,.167,0,2,.000,0,0,,0,4,4,5,4,0,2,6,2,2.5,+10
46,46,2015-01-28,27-118,UTA,,LAC,L (-5),1,34:36,3,7,.429,2,5,.400,2,2,1.000,2,3,5,7,1,0,2,2,10,11.7,+2
47,47,2015-01-30,27-120,UTA,,GSW,W (+10),1,25:29,3,6,.500,1,2,.500,3,4,.750,1,3,4,2,2,0,0,4,10,10.0,0
48,48,2015-02-03,27-124,UTA,@,POR,L (-1),1,36:08,1,5,.200,1,2,.500,2,2,1.000,0,3,3,2,1,0,2,3,5,2.0,-7
49,49,2015-02-04,27-125,UTA,,MEM,L (-10),1,20:21,2,3,.667,0,1,.000,0,2,.000,0,1,1,2,0,0,2,3,4,0.4,-18
50,50,2015-02-06,27-127,UTA,@,PHO,L (-7),1,29:29,2,6,.333,0,3,.000,2,2,1.000,1,5,6,3,0,0,1,0,6,5.9,-6
51,,2015-02-07,27-128,UTA,,SAC,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,,2015-02-09,27-130,UTA,,NOP,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,,2015-02-11,27-132,UTA,,DAL,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,51,2015-02-20,27-141,UTA,,POR,W (+16),1,30:49,3,6,.500,2,3,.667,0,0,,1,2,3,2,2,0,0,2,8,8.9,+6
55,52,2015-02-23,27-144,UTA,,SAS,W (+9),1,27:01,4,7,.571,2,3,.667,0,0,,0,3,3,3,3,0,1,4,10,10.1,+1
56,53,2015-02-25,27-146,UTA,,LAL,L (-3),1,14:59,0,1,.000,0,0,,0,0,,0,3,3,2,1,1,3,3,0,-0.9,0
57,54,2015-02-27,27-148,UTA,@,DEN,W (+22),1,21:29,3,5,.600,1,3,.333,0,0,,0,4,4,5,1,0,0,1,7,10.0,+12
58,55,2015-02-28,27-149,UTA,,MIL,W (+7),1,14:51,1,3,.333,0,1,.000,0,0,,0,1,1,2,1,0,4,0,2,-1.0,0
59,56,2015-03-03,27-152,UTA,@,MEM,W (+11),1,34:48,3,5,.600,2,4,.500,0,0,,0,3,3,1,1,0,2,1,8,5.9,+18
60,57,2015-03-04,27-153,UTA,@,BOS,L (-1),1,24:03,1,5,.200,0,3,.000,1,1,1.000,0,2,2,2,0,0,0,2,3,1.1,-7
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,58,2015-03-06,27-155,UTA,@,PHI,W (+6),1,17:02,1,3,.333,1,2,.500,0,0,,0,1,1,2,0,0,2,3,3,-0.2,0
62,59,2015-03-08,27-157,UTA,@,BRK,W (+7),1,23:21,1,5,.200,0,2,.000,0,0,,0,3,3,3,0,0,3,0,2,-1.1,+6
63,60,2015-03-10,27-159,UTA,,NYK,W (+5),0,35:56,4,8,.500,1,3,.333,3,3,1.000,0,3,3,5,1,0,2,2,12,10.6,+14
64,61,2015-03-12,27-161,UTA,,HOU,W (+18),0,24:48,4,8,.500,2,4,.500,0,0,,1,5,6,0,1,0,1,1,10,7.8,+14
65,62,2015-03-14,27-163,UTA,,DET,W (+3),0,17:17,0,6,.000,0,3,.000,0,0,,0,4,4,4,1,0,1,0,0,-0.2,-4
66,63,2015-03-16,27-165,UTA,,CHO,W (+28),0,23:49,2,3,.667,1,1,1.000,0,0,,2,1,3,1,0,0,2,3,5,2.9,-5
67,64,2015-03-18,27-167,UTA,,WAS,L (-4),0,20:52,2,7,.286,0,2,.000,0,0,,1,0,1,2,2,0,0,1,4,3.6,+4
68,65,2015-03-19,27-168,UTA,@,LAL,W (+7),0,17:01,3,7,.429,3,5,.600,0,0,,0,1,1,1,0,0,1,0,9,5.3,-4
69,66,2015-03-21,27-170,UTA,@,GSW,L (-15),0,13:33,1,1,1.000,1,1,1.000,0,0,,1,1,2,0,1,0,2,3,3,1.5,-10
70,67,2015-03-23,27-172,UTA,,MIN,L (-2),1,34:03,7,10,.700,4,6,.667,0,0,,1,1,2,0,1,0,6,3,18,8.6,-9
71,68,2015-03-25,27-174,UTA,,POR,L (-3),0,29:52,4,10,.400,1,4,.250,1,2,.500,1,3,4,2,3,0,1,4,10,7.6,+2
72,69,2015-03-27,27-176,UTA,@,DEN,L (-16),1,30:02,2,10,.200,1,7,.143,1,2,.500,0,0,0,2,2,1,0,2,6,2.7,-7
73,70,2015-03-28,27-177,UTA,,OKC,W (+5),0,15:03,3,4,.750,0,1,.000,0,0,,1,0,1,2,1,0,1,2,6,5.7,+7
74,71,2015-03-30,27-179,UTA,@,MIN,W (+20),0,25:18,3,4,.750,2,3,.667,0,0,,0,1,1,4,0,1,0,2,8,9.4,-4
75,72,2015-04-01,27-181,UTA,,DEN,W (+14),1,27:02,4,7,.571,4,5,.800,0,0,,0,3,3,0,0,0,2,2,12,6.8,+13
76,73,2015-04-04,27-184,UTA,@,PHO,L (-2),0,16:34,2,5,.400,2,3,.667,2,2,1.000,0,0,0,1,1,0,1,1,8,5.6,-1
77,74,2015-04-05,27-185,UTA,@,SAC,W (+6),0,21:07,3,5,.600,2,4,.500,0,0,,0,3,3,0,0,0,1,1,8,5.2,+5
78,75,2015-04-08,27-188,UTA,,SAC,W (+12),0,21:31,4,7,.571,2,4,.500,0,0,,0,3,3,6,2,0,1,0,10,12.8,+11
79,76,2015-04-10,27-190,UTA,,MEM,L (-1),0,16:54,2,5,.400,2,3,.667,0,0,,0,1,1,1,0,0,1,2,6,2.5,0
80,77,2015-04-11,27-191,UTA,@,POR,W (+6),1,18:08,0,4,.000,0,1,.000,0,0,,0,1,1,1,0,0,4,3,0,-7.0,-8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,78,2015-04-13,27-193,UTA,,DAL,W (+17),1,26:56,6,9,.667,2,5,.400,1,1,1.000,0,1,1,3,1,0,2,0,15,12.5,+3
82,79,2015-04-15,27-195,UTA,@,HOU,L (-26),1,17:20,0,6,.000,0,3,.000,0,0,,0,2,2,2,1,0,2,2,0,-4.0,-18
