<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
32,32,2015-01-02,24-303,BRK,@,ORL,W (+2),1,26:32,9,10,.900,0,0,,0,3,.000,2,7,9,2,1,2,5,3,18,14.5,+4
33,33,2015-01-04,24-305,BRK,@,MIA,L (-4),1,22:34,5,6,.833,0,0,,2,3,.667,2,3,5,0,1,1,3,1,12,10.0,-9
34,34,2015-01-05,24-306,BRK,,DAL,L (-8),1,32:18,2,4,.500,0,0,,3,6,.500,4,3,7,0,0,2,3,4,7,4.3,-2
35,35,2015-01-07,24-308,BRK,,BOS,L (-8),1,36:40,5,11,.455,0,0,,6,11,.545,6,6,12,3,0,2,0,5,16,15.8,-3
36,36,2015-01-09,24-310,BRK,,PHI,L (-2),1,32:22,5,9,.556,0,0,,5,8,.625,5,10,15,1,2,0,1,2,15,16.9,+14
37,37,2015-01-10,24-311,BRK,@,DET,L (-5),1,25:27,7,10,.700,0,0,,0,0,,1,4,5,0,1,1,2,3,14,10.2,-13
38,38,2015-01-12,24-313,BRK,,HOU,L (-14),1,28:59,10,11,.909,0,0,,4,4,1.000,3,7,10,0,1,0,2,3,24,22.3,-21
39,39,2015-01-14,24-315,BRK,,MEM,L (-11),1,32:35,7,9,.778,0,0,,1,1,1.000,1,8,9,2,1,1,2,3,15,14.5,-16
40,40,2015-01-16,24-317,BRK,@,WAS,W (+22),1,28:22,4,10,.400,0,0,,3,5,.600,1,9,10,0,1,1,3,4,11,5.3,+9
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-17,24-318,BRK,,WAS,L (-9),1,23:45,4,7,.571,0,0,,3,4,.750,0,3,3,0,2,0,1,5,11,7.2,0
42,42,2015-01-21,24-322,BRK,@,SAC,W (+3),1,11:07,3,3,1.000,0,0,,0,1,.000,0,0,0,2,1,0,2,4,6,3.5,+1
43,43,2015-01-22,24-323,BRK,@,LAC,L (-39),1,25:22,6,9,.667,0,0,,4,11,.364,1,2,3,1,2,0,2,2,16,10.5,-35
44,44,2015-01-24,24-325,BRK,@,UTA,L (-35),1,26:49,5,6,.833,0,0,,1,3,.333,2,4,6,1,3,2,4,3,11,10.5,-16
45,45,2015-01-28,24-329,BRK,@,ATL,L (-11),1,31:07,7,12,.583,0,0,,0,2,.000,2,5,7,1,1,3,1,3,14,12.1,-3
46,46,2015-01-30,24-331,BRK,,TOR,L (-5),1,35:37,5,5,1.000,0,0,,2,6,.333,1,8,9,0,0,1,2,3,12,9.5,-8
47,47,2015-02-02,24-334,BRK,,LAC,W (+2),1,22:29,3,5,.600,0,0,,3,10,.300,6,3,9,0,0,0,4,3,9,3.8,-14
48,48,2015-02-04,24-336,BRK,@,TOR,W (+16),1,30:53,2,5,.400,0,0,,2,2,1.000,2,5,7,1,1,0,0,2,6,7.1,+14
49,49,2015-02-06,24-338,BRK,,NYK,W (+4),1,16:59,1,4,.250,0,0,,3,4,.750,1,5,6,1,0,0,1,1,5,3.7,0
50,50,2015-02-07,24-339,BRK,@,WAS,L (-37),1,23:02,2,4,.500,0,0,,2,4,.500,3,4,7,0,2,2,2,4,6,6.3,-15
51,51,2015-02-09,24-341,BRK,@,MIL,L (-6),1,27:30,4,8,.500,0,0,,5,7,.714,4,4,8,3,0,1,1,1,13,13.6,-12
52,52,2015-02-10,24-342,BRK,@,MEM,L (-9),1,31:58,6,10,.600,0,0,,3,3,1.000,6,8,14,1,3,0,1,2,15,18.9,-12
53,53,2015-02-20,24-352,BRK,@,LAL,W (+9),1,17:22,2,4,.500,0,0,,0,0,,0,5,5,1,2,0,0,4,4,4.6,+2
54,54,2015-02-23,24-355,BRK,@,DEN,W (+28),1,16:19,5,6,.833,0,0,,4,5,.800,0,5,5,0,0,0,2,3,14,9.7,+1
55,55,2015-02-25,24-357,BRK,@,NOP,L (-6),1,13:37,0,3,.000,0,0,,0,0,,1,2,3,0,1,0,0,1,0,-0.2,-9
56,56,2015-02-27,24-359,BRK,@,HOU,L (-4),1,22:29,7,10,.700,0,0,,1,1,1.000,2,2,4,0,1,2,2,4,15,11.6,+2
57,57,2015-02-28,24-360,BRK,@,DAL,W (+10),1,31:06,5,8,.625,0,0,,4,9,.444,4,6,10,2,1,3,3,5,14,12.5,+17
58,58,2015-03-02,24-362,BRK,,GSW,W (+2),1,22:12,3,7,.429,0,0,,1,4,.250,2,5,7,1,2,0,1,1,7,6.3,-5
59,59,2015-03-04,24-364,BRK,,CHO,L (-24),1,20:25,5,9,.556,0,0,,1,2,.500,3,4,7,1,0,0,2,4,11,6.7,-15
60,60,2015-03-06,25-001,BRK,,PHO,L (-8),1,13:23,1,3,.333,0,0,,1,2,.500,1,1,2,0,1,0,0,3,3,1.7,-2
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-03-08,25-003,BRK,,UTA,L (-7),0,12:02,2,2,1.000,0,0,,0,2,.000,0,2,2,2,1,0,0,4,4,4.0,-9
62,62,2015-03-10,25-005,BRK,,NOP,L (-20),0,17:01,0,4,.000,0,0,,1,2,.500,1,1,2,2,0,0,1,3,1,-2.0,-3
63,63,2015-03-11,25-006,BRK,@,MIA,L (-6),0,15:25,3,7,.429,0,0,,2,6,.333,4,2,6,0,1,1,2,3,8,4.6,-2
64,64,2015-03-14,25-009,BRK,@,PHI,W (+7),0,20:59,3,8,.375,0,0,,0,0,,1,4,5,1,1,1,0,3,6,4.7,+6
65,65,2015-03-16,25-011,BRK,@,MIN,W (+16),0,24:03,2,2,1.000,0,0,,2,2,1.000,0,9,9,0,0,0,0,2,6,7.3,-9
66,66,2015-03-18,25-013,BRK,@,CLE,L (-25),0,23:55,3,3,1.000,0,0,,4,8,.500,2,3,5,1,1,1,1,2,10,10.4,-23
67,67,2015-03-20,25-015,BRK,,MIL,W (+2),0,20:57,1,3,.333,0,0,,0,0,,2,2,4,1,2,0,1,2,2,3.2,+2
68,68,2015-03-21,25-016,BRK,@,IND,W (+12),0,15:31,4,4,1.000,0,0,,2,4,.500,1,4,5,0,0,0,2,1,10,7.5,+7
69,69,2015-03-23,25-018,BRK,,BOS,L (-19),0,13:16,2,4,.500,0,0,,1,3,.333,3,4,7,1,1,1,1,2,5,6.1,-17
70,70,2015-03-25,25-020,BRK,@,CHO,W (+3),0,20:59,2,4,.500,0,0,,0,0,,1,5,6,3,0,0,1,3,4,4.1,0
71,71,2015-03-27,25-022,BRK,,CLE,W (+8),1,24:23,1,3,.333,0,0,,0,0,,2,6,8,0,0,1,2,2,2,1.4,-2
72,72,2015-03-29,25-024,BRK,,LAL,W (+8),1,23:09,2,3,.667,0,0,,3,4,.750,0,5,5,3,1,0,0,0,7,9.9,-4
73,73,2015-03-31,25-026,BRK,,IND,W (+5),0,12:19,1,2,.500,0,0,,2,4,.500,1,2,3,1,0,1,1,5,4,1.9,0
74,74,2015-04-01,25-027,BRK,@,NYK,W (+2),0,13:41,2,3,.667,0,0,,1,2,.500,1,1,2,0,0,0,1,1,5,2.9,-9
75,75,2015-04-03,25-029,BRK,,TOR,W (+5),0,4:25,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,2,2,0.8,-4
76,76,2015-04-04,25-030,BRK,@,ATL,L (-32),0,12:51,1,2,.500,0,0,,0,2,.000,1,1,2,1,0,0,1,1,2,0.5,-25
77,77,2015-04-06,25-032,BRK,,POR,W (+10),0,15:35,1,2,.500,0,0,,2,2,1.000,1,5,6,1,2,1,2,1,4,6.2,+8
78,78,2015-04-08,25-034,BRK,,ATL,L (-3),0,8:46,2,4,.500,0,0,,2,4,.500,2,1,3,0,1,0,0,3,6,4.7,-5
79,79,2015-04-10,25-036,BRK,,WAS,W (+37),0,18:23,3,7,.429,0,0,,2,5,.400,2,3,5,2,2,0,1,4,8,6.2,+24
80,80,2015-04-12,25-038,BRK,@,MIL,L (-23),0,17:28,4,8,.500,0,0,,3,4,.750,5,2,7,1,1,1,3,2,11,9.3,+1
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,81,2015-04-13,25-039,BRK,,CHI,L (-27),0,11:54,0,3,.000,0,0,,0,2,.000,3,4,7,1,0,0,1,1,0,-0.3,-10
82,82,2015-04-15,25-041,BRK,,ORL,W (+13),0,19:47,2,3,.667,0,0,,0,1,.000,1,4,5,1,0,0,1,2,4,3.1,+14
