<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,40,2015-01-23,24-349,GSW,,SAC,W (+25),1,32:49,16,25,.640,11,15,.733,9,10,.900,0,2,2,5,4,2,4,3,52,44.8,+38
42,41,2015-01-25,24-351,GSW,,BOS,W (+3),1,32:05,11,19,.579,3,7,.429,6,8,.750,1,1,2,1,0,0,1,4,31,20.4,+1
43,42,2015-01-27,24-353,GSW,,CHI,L (-2),1,43:35,13,27,.481,4,10,.400,0,1,.000,3,7,10,2,1,0,4,2,30,17.7,-6
44,43,2015-01-30,24-356,GSW,@,UTA,L (-10),1,31:11,5,10,.500,0,3,.000,2,2,1.000,0,2,2,0,0,0,1,2,12,5.8,-14
45,44,2015-01-31,24-357,GSW,,PHO,W (+19),1,32:43,9,17,.529,3,9,.333,1,1,1.000,0,3,3,4,0,2,5,2,22,13.0,+19
46,45,2015-02-03,24-360,GSW,@,SAC,W (+25),1,23:46,6,12,.500,2,5,.400,0,0,,0,1,1,1,1,0,2,0,14,8.0,-2
47,46,2015-02-04,24-361,GSW,,DAL,W (+14),1,33:58,7,17,.412,4,10,.400,0,0,,0,0,0,5,2,0,3,0,18,11.4,+8
48,47,2015-02-06,24-363,GSW,@,ATL,L (-8),1,36:16,11,20,.550,4,8,.500,3,4,.750,0,4,4,5,2,1,3,2,29,22.6,+2
49,48,2015-02-07,24-364,GSW,@,NYK,W (+14),1,38:25,5,22,.227,2,6,.333,4,4,1.000,1,3,4,2,0,0,2,0,16,3.6,+15
50,49,2015-02-09,25-001,GSW,@,PHI,W (+5),1,29:09,4,14,.286,1,6,.167,4,4,1.000,0,2,2,3,1,0,3,1,13,5.1,+1
51,50,2015-02-11,25-003,GSW,@,MIN,W (+3),1,29:38,5,14,.357,3,7,.429,1,2,.500,0,2,2,0,0,2,3,0,14,4.8,-4
52,51,2015-02-20,25-012,GSW,,SAS,W (+11),1,32:48,7,17,.412,3,7,.429,3,4,.750,0,3,3,3,0,0,3,1,20,10.1,+7
53,52,2015-02-22,25-014,GSW,@,IND,L (-6),1,37:27,12,28,.429,5,13,.385,10,10,1.000,0,3,3,0,0,0,2,1,39,22.7,+4
54,53,2015-02-24,25-016,GSW,@,WAS,W (+7),1,34:34,7,13,.538,1,2,.500,2,2,1.000,0,1,1,4,5,0,3,2,17,15.0,+1
55,54,2015-02-26,25-018,GSW,@,CLE,L (-11),1,33:38,5,13,.385,3,5,.600,0,0,,1,6,7,4,0,3,3,1,13,9.9,-4
56,55,2015-02-27,25-019,GSW,@,TOR,W (+24),1,28:13,9,18,.500,5,8,.625,2,2,1.000,0,1,1,5,1,1,0,2,25,20.7,+44
57,56,2015-03-01,25-021,GSW,@,BOS,W (+5),1,38:17,9,23,.391,2,10,.200,0,0,,0,5,5,2,1,1,0,2,20,11.3,+17
58,57,2015-03-02,25-022,GSW,@,BRK,L (-2),1,31:23,3,17,.176,1,9,.111,0,0,,0,4,4,5,1,0,1,0,7,1.0,-9
59,58,2015-03-04,25-024,GSW,,MIL,W (+9),1,36:08,5,16,.313,3,8,.375,4,4,1.000,0,0,0,5,3,0,1,3,17,12.1,+5
60,59,2015-03-06,25-026,GSW,,DAL,W (+15),1,30:58,5,14,.357,2,5,.400,4,5,.800,0,1,1,2,0,1,4,2,16,5.4,+23
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,60,2015-03-08,25-028,GSW,,LAC,W (+8),1,29:38,9,13,.692,3,5,.600,0,0,,0,1,1,2,0,1,2,1,21,15.5,+21
62,61,2015-03-09,25-029,GSW,@,PHO,W (+18),1,30:39,8,19,.421,4,8,.500,5,5,1.000,0,2,2,3,0,1,2,1,25,15.9,+17
63,62,2015-03-11,25-031,GSW,,DET,W (+7),1,34:52,11,19,.579,3,6,.500,2,2,1.000,0,2,2,3,1,1,2,1,27,20.1,+11
64,,2015-03-13,25-033,GSW,,DEN,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
65,63,2015-03-14,25-034,GSW,,NYK,W (+31),1,25:34,9,17,.529,6,10,.600,3,3,1.000,0,2,2,2,0,0,0,1,27,20.3,+30
66,64,2015-03-16,25-036,GSW,,LAL,W (+3),1,34:53,10,22,.455,3,9,.333,3,3,1.000,0,3,3,1,0,1,0,3,26,15.7,-2
67,,2015-03-18,25-038,GSW,,ATL,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
68,,2015-03-20,25-040,GSW,,NOP,W (+16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,,2015-03-21,25-041,GSW,,UTA,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,65,2015-03-23,25-043,GSW,,WAS,W (+31),1,17:45,3,9,.333,0,5,.000,2,2,1.000,0,1,1,3,1,0,1,0,8,5.3,+3
71,66,2015-03-24,25-044,GSW,@,POR,W (+14),1,25:12,6,13,.462,1,3,.333,3,3,1.000,0,2,2,2,1,1,0,1,16,12.6,+5
72,67,2015-03-27,25-047,GSW,@,MEM,W (+23),1,26:44,10,17,.588,6,9,.667,2,2,1.000,0,2,2,1,1,0,0,2,28,21.6,+14
73,68,2015-03-28,25-048,GSW,@,MIL,W (+13),1,34:04,8,17,.471,3,8,.375,2,2,1.000,1,4,5,4,2,1,2,3,21,16.5,+30
74,69,2015-03-31,25-051,GSW,@,LAC,W (+4),1,34:14,8,21,.381,3,7,.429,6,7,.857,2,6,8,4,1,0,1,2,25,18.3,+2
75,70,2015-04-02,25-053,GSW,,PHO,W (+1),1,32:29,6,14,.429,2,7,.286,2,2,1.000,1,2,3,6,0,1,0,1,16,14.4,-4
76,71,2015-04-04,25-055,GSW,@,DAL,W (+13),1,27:41,7,17,.412,5,10,.500,2,4,.500,1,2,3,3,2,0,2,4,21,12.9,+10
77,72,2015-04-05,25-056,GSW,@,SAS,L (-15),1,24:05,3,11,.273,0,3,.000,0,0,,0,0,0,2,1,0,1,1,6,0.5,-13
78,73,2015-04-07,25-058,GSW,@,NOP,L (-3),1,30:03,2,10,.200,1,5,.200,2,2,1.000,0,3,3,1,1,1,4,2,7,-0.7,-2
79,74,2015-04-09,25-060,GSW,,POR,W (+11),1,36:04,10,21,.476,3,5,.600,3,4,.750,0,4,4,2,1,1,2,3,26,16.0,+11
80,75,2015-04-11,25-062,GSW,,MIN,W (+9),1,37:53,10,25,.400,3,9,.333,0,0,,1,1,2,3,3,0,1,1,23,14.2,+19
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,76,2015-04-13,25-064,GSW,,MEM,W (+4),1,29:58,15,20,.750,8,10,.800,4,4,1.000,0,5,5,3,1,0,2,0,42,36.6,+25
82,77,2015-04-15,25-066,GSW,,DEN,W (+7),1,16:01,8,12,.667,5,7,.714,4,4,1.000,0,3,3,0,0,1,2,0,25,19.4,+7
