<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,19,2014-12-09,23-111,SAS,@,UTA,L (-4),1,29:45,3,6,.500,0,0,,1,2,.500,0,0,0,0,0,2,0,1,7,4.6,-11
22,20,2014-12-10,23-112,SAS,,NYK,W (+14),1,35:23,4,9,.444,0,0,,1,2,.500,1,4,5,6,0,0,1,1,9,8.6,+9
23,21,2014-12-12,23-114,SAS,,LAL,L (-2),0,35:27,7,14,.500,1,1,1.000,1,3,.333,1,3,4,5,4,1,2,2,16,15.2,+5
24,22,2014-12-14,23-116,SAS,@,DEN,W (+8),1,32:00,6,7,.857,1,1,1.000,0,0,,1,1,2,3,0,1,1,3,13,12.1,+5
25,23,2014-12-15,23-117,SAS,@,POR,L (-13),1,37:24,5,10,.500,1,1,1.000,1,2,.500,2,3,5,1,1,0,3,3,12,6.4,-2
26,24,2014-12-17,23-119,SAS,,MEM,L (-1),1,37:56,4,10,.400,0,1,.000,0,0,,2,4,6,5,1,0,1,1,8,8.3,-15
27,25,2014-12-19,23-121,SAS,,POR,L (-10),1,43:21,4,10,.400,0,0,,2,2,1.000,1,7,8,7,0,0,1,2,10,10.5,+3
28,26,2014-12-20,23-122,SAS,@,DAL,L (-6),1,41:11,5,15,.333,0,2,.000,4,4,1.000,1,5,6,2,2,0,1,1,14,9.7,-10
29,27,2014-12-22,23-124,SAS,,LAC,W (+7),0,17:31,1,1,1.000,1,1,1.000,0,0,,0,1,1,3,1,1,0,1,3,6.4,+23
30,28,2014-12-25,23-127,SAS,,OKC,L (-8),0,29:35,5,7,.714,0,0,,4,4,1.000,1,3,4,5,2,0,3,2,14,14.4,+10
31,29,2014-12-26,23-128,SAS,@,NOP,L (-7),1,38:20,8,9,.889,1,1,1.000,3,4,.750,0,3,3,5,0,1,3,2,20,17.8,+2
32,30,2014-12-28,23-130,SAS,,HOU,W (+4),1,34:32,6,9,.667,1,1,1.000,1,1,1.000,3,3,6,4,1,0,3,3,14,12.7,+4
33,31,2014-12-30,23-132,SAS,@,MEM,L (-8),1,31:09,9,13,.692,0,1,.000,0,1,.000,3,0,3,3,3,0,4,3,18,14.1,-7
34,32,2014-12-31,23-133,SAS,,NOP,W (+2),1,24:24,4,9,.444,0,0,,1,2,.500,2,1,3,0,0,0,2,1,9,3.2,-11
35,33,2015-01-03,23-136,SAS,,WAS,W (+9),1,32:41,8,10,.800,0,0,,3,4,.750,1,3,4,4,0,2,0,2,19,19.8,+12
36,34,2015-01-06,23-139,SAS,,DET,L (-1),0,26:54,3,4,.750,0,0,,1,2,.500,0,4,4,4,0,1,1,1,7,8.3,-3
37,35,2015-01-09,23-142,SAS,,PHO,W (+5),0,23:54,4,8,.500,0,1,.000,3,6,.500,0,3,3,5,1,0,1,1,11,9.8,+12
38,36,2015-01-10,23-143,SAS,@,MIN,W (+15),0,27:12,5,8,.625,0,0,,2,2,1.000,0,2,2,5,3,0,1,0,12,14.5,+6
39,37,2015-01-13,23-146,SAS,@,WAS,L (-8),0,23:44,2,5,.400,0,0,,2,2,1.000,1,1,2,5,0,1,0,3,6,7.3,+2
40,38,2015-01-14,23-147,SAS,@,CHO,W (+5),0,29:51,1,9,.111,0,2,.000,2,2,1.000,0,2,2,5,1,1,0,4,4,2.3,0
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,39,2015-01-16,23-149,SAS,,POR,W (+14),0,5:28,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-9
42,40,2015-01-18,23-151,SAS,,UTA,W (+20),0,19:09,1,6,.167,0,0,,2,2,1.000,0,1,1,4,0,0,1,2,4,1.5,+4
43,41,2015-01-20,23-153,SAS,@,DEN,W (+10),0,12:03,1,2,.500,0,0,,0,0,,0,1,1,1,1,0,2,1,2,0.6,+3
44,42,2015-01-22,23-155,SAS,@,CHI,L (-23),0,13:55,4,7,.571,0,0,,3,5,.600,0,2,2,2,0,0,0,1,11,8.5,+1
45,43,2015-01-23,23-156,SAS,,LAL,W (+14),0,18:07,2,4,.500,1,1,1.000,4,5,.800,1,0,1,3,0,0,0,2,9,8.6,+2
46,44,2015-01-25,23-158,SAS,,MIL,W (+6),0,16:16,0,2,.000,0,1,.000,0,0,,2,2,4,0,0,0,0,0,0,0.6,+18
47,45,2015-01-28,23-161,SAS,,CHO,W (+9),0,18:22,0,2,.000,0,0,,2,2,1.000,1,2,3,1,0,0,1,2,2,0.8,+9
48,46,2015-01-31,23-164,SAS,,LAC,L (-20),0,9:19,0,0,,0,0,,2,2,1.000,1,1,2,0,0,0,1,1,2,1.6,-3
49,47,2015-02-04,23-168,SAS,,ORL,W (+7),0,15:33,2,5,.400,0,0,,0,0,,0,2,2,3,0,0,0,0,4,4.0,+5
50,48,2015-02-06,23-170,SAS,,MIA,W (+13),0,3:02,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,-5
51,49,2015-02-08,23-172,SAS,@,TOR,L (-5),0,11:07,2,2,1.000,0,0,,0,0,,0,1,1,1,1,0,2,1,4,3.0,+19
52,50,2015-02-09,23-173,SAS,@,IND,W (+2),0,5:50,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,3.7,+6
53,51,2015-02-11,23-175,SAS,@,DET,W (+17),0,9:22,0,1,.000,0,0,,0,0,,0,1,1,2,0,1,1,2,0,-0.1,-4
54,,2015-02-19,23-183,SAS,,LAC,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,52,2015-02-20,23-184,SAS,@,GSW,L (-11),0,12:00,2,5,.400,1,1,1.000,3,4,.750,0,0,0,3,0,1,0,0,8,7.7,+10
56,53,2015-02-23,23-187,SAS,@,UTA,L (-9),0,21:21,3,6,.500,0,0,,4,5,.800,0,4,4,3,0,0,3,1,10,6.5,+4
57,54,2015-02-25,23-189,SAS,@,POR,L (-16),0,11:45,0,1,.000,0,0,,2,2,1.000,0,2,2,1,1,1,0,0,2,4.3,-5
58,55,2015-02-27,23-191,SAS,@,SAC,W (+11),0,12:17,0,1,.000,0,0,,2,2,1.000,0,0,0,0,1,0,0,2,2,1.5,-6
59,56,2015-02-28,23-192,SAS,@,PHO,W (+27),0,10:19,2,5,.400,0,0,,1,1,1.000,0,0,0,3,1,0,2,3,5,2.2,-11
60,57,2015-03-04,23-196,SAS,,SAC,W (+27),0,10:16,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,1,0,2,0.0,-2
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,58,2015-03-06,23-198,SAS,,DEN,W (+9),0,4:28,1,1,1.000,0,0,,1,2,.500,0,1,1,0,0,0,0,1,3,2.2,-2
62,59,2015-03-08,23-200,SAS,,CHI,W (+11),0,1:37,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-4
63,60,2015-03-10,23-202,SAS,,TOR,W (+10),0,10:43,0,3,.000,0,1,.000,3,4,.750,0,2,2,1,0,0,0,2,3,1.0,-9
64,61,2015-03-12,23-204,SAS,,CLE,L (-3),0,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
65,62,2015-03-15,23-207,SAS,,MIN,W (+26),0,16:03,4,5,.800,1,1,1.000,1,1,1.000,0,2,2,7,2,0,1,0,10,14.6,+1
66,63,2015-03-17,23-209,SAS,@,NYK,L (-4),0,8:58,1,4,.250,0,0,,0,0,,0,3,3,1,0,0,0,0,2,1.2,-3
67,64,2015-03-18,23-210,SAS,@,MIL,W (+11),0,4:55,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-12
68,65,2015-03-20,23-212,SAS,,BOS,W (+12),0,1:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
69,66,2015-03-22,23-214,SAS,@,ATL,W (+19),0,5:22,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6,-4
70,67,2015-03-24,23-216,SAS,@,DAL,L (-7),0,1:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
71,68,2015-03-25,23-217,SAS,,OKC,W (+39),0,9:47,1,4,.250,0,0,,0,0,,0,1,1,3,0,0,0,0,2,2.0,+12
72,69,2015-03-27,23-219,SAS,,DAL,W (+18),0,4:48,1,2,.500,0,0,,1,2,.500,0,1,1,0,0,0,0,0,3,1.9,-8
73,70,2015-03-29,23-221,SAS,,MEM,W (+14),0,0:42,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+2
74,71,2015-03-31,23-223,SAS,@,MIA,W (+14),0,22:31,2,5,.400,0,0,,3,4,.750,2,1,3,4,4,0,1,3,7,10.2,+7
75,72,2015-04-01,23-224,SAS,@,ORL,W (+12),0,26:00,4,8,.500,0,1,.000,0,0,,0,7,7,2,0,0,1,3,8,5.3,+9
76,73,2015-04-03,23-226,SAS,,DEN,W (+30),0,17:06,3,4,.750,0,0,,1,2,.500,1,1,2,3,1,0,3,1,7,5.7,+2
77,74,2015-04-05,23-228,SAS,,GSW,W (+15),0,17:57,4,6,.667,0,0,,1,2,.500,1,5,6,0,0,0,1,1,9,6.8,+5
78,75,2015-04-07,23-230,SAS,@,OKC,W (+25),0,14:35,2,5,.400,1,1,1.000,1,2,.500,0,5,5,6,1,0,0,1,6,9.2,+15
79,76,2015-04-08,23-231,SAS,,HOU,W (+12),0,21:44,2,5,.400,0,0,,0,0,,1,1,2,5,2,0,0,0,4,7.8,+16
80,77,2015-04-10,23-233,SAS,@,HOU,W (+1),0,8:38,1,1,1.000,0,0,,1,2,.500,1,0,1,0,0,0,1,1,3,1.6,+8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,78,2015-04-12,23-235,SAS,,PHO,W (+16),0,19:26,5,7,.714,1,3,.333,2,2,1.000,0,4,4,4,0,0,1,3,13,11.9,+8
82,79,2015-04-15,23-238,SAS,@,NOP,L (-5),0,7:26,0,1,.000,0,0,,0,0,,0,1,1,2,0,1,2,0,0,-0.3,-2
