<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
72,72,2015-03-28,24-256,POR,,DEN,W (+6),1,29:34,4,11,.364,0,3,.000,0,0,,0,3,3,10,1,0,3,4,8,6.2,+5
73,73,2015-03-30,24-258,POR,,PHO,W (+23),1,28:33,7,14,.500,2,6,.333,3,4,.750,0,4,4,7,1,0,1,2,19,16.9,+16
74,74,2015-04-01,24-260,POR,,LAC,L (-4),1,36:18,7,14,.500,3,6,.500,1,2,.500,0,3,3,10,0,0,2,4,18,14.9,-6
75,75,2015-04-03,24-262,POR,@,LAL,W (+30),1,28:17,8,15,.533,4,8,.500,0,0,,0,3,3,5,2,0,2,2,20,16.3,+3
76,76,2015-04-04,24-263,POR,,NOP,W (+9),1,34:40,7,19,.368,0,3,.000,5,5,1.000,0,1,1,4,0,0,4,1,19,7.2,0
77,77,2015-04-06,24-265,POR,@,BRK,L (-10),1,38:46,14,26,.538,6,11,.545,2,2,1.000,1,3,4,2,0,1,2,2,36,24.3,-9
78,78,2015-04-08,24-267,POR,,MIN,W (+25),1,28:59,4,13,.308,3,8,.375,6,6,1.000,0,2,2,6,0,1,1,2,17,13.2,+21
79,79,2015-04-09,24-268,POR,@,GSW,L (-11),1,38:12,9,22,.409,1,9,.111,1,2,.500,0,6,6,8,0,0,2,2,20,12.4,-15
80,80,2015-04-11,24-270,POR,,UTA,L (-6),1,37:26,12,22,.545,3,8,.375,1,1,1.000,1,4,5,5,2,0,3,1,28,21.4,-6
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,81,2015-04-13,24-272,POR,@,OKC,L (-11),1,26:42,3,9,.333,1,4,.250,3,4,.750,0,3,3,6,1,0,2,1,10,8.2,-14
82,82,2015-04-15,24-274,POR,@,DAL,L (-16),1,28:32,5,11,.455,1,3,.333,6,7,.857,1,2,3,2,0,0,6,2,17,6.8,-21
