<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,,2015-03-11,32-146,BRK,,MIA,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,63,2015-03-14,32-149,BRK,@,PHI,W (+7),0,19:41,4,11,.364,1,6,.167,1,2,.500,0,4,4,1,2,0,1,0,10,6.4,-8
65,64,2015-03-16,32-151,BRK,@,MIN,W (+16),0,16:51,2,4,.500,2,2,1.000,0,0,,0,2,2,0,0,0,0,2,6,3.8,-6
66,65,2015-03-18,32-153,BRK,@,CLE,L (-25),0,4:47,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-10
67,66,2015-03-20,32-155,BRK,,MIL,W (+2),0,24:52,4,10,.400,2,4,.500,3,4,.750,0,3,3,1,0,0,1,4,13,6.2,+13
68,67,2015-03-21,32-156,BRK,@,IND,W (+12),0,34:22,4,7,.571,1,2,.500,2,2,1.000,0,6,6,4,3,0,2,4,11,11.7,+19
69,68,2015-03-23,32-158,BRK,,BOS,L (-19),0,17:57,2,9,.222,0,3,.000,3,4,.750,0,2,2,0,0,0,0,2,7,0.9,-17
70,69,2015-03-25,32-160,BRK,@,CHO,W (+3),0,24:49,6,10,.600,1,4,.250,0,0,,0,3,3,1,1,0,1,3,13,8.8,+18
71,70,2015-03-27,32-162,BRK,,CLE,W (+8),0,30:03,5,11,.455,1,4,.250,2,2,1.000,1,4,5,1,1,0,0,4,13,9.3,+11
72,71,2015-03-29,32-164,BRK,,LAL,W (+8),0,28:26,3,6,.500,1,2,.500,2,2,1.000,0,3,3,3,2,0,0,1,9,10.6,+8
73,72,2015-03-31,32-166,BRK,,IND,W (+5),0,23:34,7,11,.636,3,4,.750,3,3,1.000,0,2,2,1,0,0,0,4,20,14.8,+13
74,73,2015-04-01,32-167,BRK,@,NYK,W (+2),0,17:29,2,4,.500,0,0,,0,0,,0,1,1,1,0,0,2,1,4,0.6,-12
75,74,2015-04-03,32-169,BRK,,TOR,W (+5),0,26:36,3,4,.750,0,1,.000,0,0,,0,2,2,1,1,0,1,3,6,4.5,+3
76,,2015-04-04,32-170,BRK,,ATL,L (-32),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,,2015-04-08,32-174,BRK,,ATL,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,,2015-04-10,32-176,BRK,,WAS,W (+37),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
79,,2015-04-12,32-178,BRK,,MIL,L (-23),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,,2015-04-13,32-179,BRK,,CHI,L (-27),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,,2015-04-15,32-181,BRK,,ORL,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
