<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
37,36,2015-01-09,27-045,UTA,@,OKC,L (-5),0,20:49,3,8,.375,0,1,.000,2,4,.500,2,7,9,0,1,0,1,2,8,5.5,+11
38,37,2015-01-10,27-046,UTA,@,HOU,L (-15),0,13:57,2,4,.500,0,1,.000,0,0,,0,1,1,0,0,1,1,3,4,0.8,-11
39,,2015-01-13,27-049,UTA,,GSW,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,38,2015-01-16,27-052,UTA,,LAL,W (+9),0,13:40,1,6,.167,1,4,.250,0,0,,1,1,2,0,0,0,2,2,3,-2.6,+4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,39,2015-01-18,27-054,UTA,@,SAS,L (-20),0,14:35,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,1,4,2.9,-12
42,40,2015-01-21,27-057,UTA,@,CLE,L (-14),0,16:53,2,6,.333,0,1,.000,1,2,.500,0,4,4,1,1,0,2,1,5,1.7,+3
43,41,2015-01-22,27-058,UTA,@,MIL,W (+2),0,24:55,1,4,.250,1,2,.500,1,2,.500,2,1,3,3,1,0,0,2,4,5.2,+3
44,42,2015-01-24,27-060,UTA,,BRK,W (+35),0,14:51,2,5,.400,0,2,.000,0,0,,0,2,2,1,1,2,1,2,4,3.2,+10
45,43,2015-01-26,27-062,UTA,,BOS,L (-9),0,4:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-9
46,44,2015-01-28,27-064,UTA,,LAC,L (-5),0,18:45,4,6,.667,0,1,.000,0,0,,4,5,9,0,0,0,3,1,8,6.3,-5
