<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
27,27,2014-12-22,29-175,HOU,,POR,W (+15),1,31:37,3,9,.333,1,6,.167,0,0,,2,4,6,1,0,0,1,1,7,3.8,+13
28,28,2014-12-26,29-179,HOU,@,MEM,W (+6),1,40:00,5,13,.385,4,10,.400,1,2,.500,1,9,10,1,2,1,2,4,15,10.7,+16
29,29,2014-12-28,29-181,HOU,@,SAS,L (-4),1,36:44,2,9,.222,1,6,.167,2,2,1.000,1,2,3,2,3,0,1,4,7,4.6,+13
30,30,2014-12-29,29-182,HOU,,WAS,L (-1),1,38:09,6,15,.400,2,8,.250,1,1,1.000,2,3,5,1,1,0,4,3,15,5.7,-9
31,31,2014-12-31,29-184,HOU,,CHO,W (+19),1,35:46,4,12,.333,1,9,.111,1,1,1.000,1,2,3,4,3,0,0,4,10,8.7,+20
32,32,2015-01-02,29-186,HOU,@,NOP,L (-28),1,21:30,1,5,.200,0,2,.000,0,0,,1,3,4,0,1,0,1,0,2,0.5,-21
33,33,2015-01-03,29-187,HOU,,MIA,W (+36),1,23:00,1,5,.200,0,3,.000,0,0,,0,2,2,4,6,0,3,2,2,4.5,+16
34,34,2015-01-05,29-189,HOU,@,CHI,L (-9),1,34:22,3,11,.273,1,4,.250,0,0,,1,5,6,5,3,2,2,4,7,7.0,-2
35,35,2015-01-07,29-191,HOU,@,CLE,W (+12),1,35:31,5,13,.385,3,10,.300,0,0,,2,4,6,3,5,0,0,2,13,14.8,-3
36,36,2015-01-08,29-192,HOU,@,NYK,W (+24),1,25:48,6,10,.600,4,6,.667,2,2,1.000,0,1,1,1,1,0,2,1,18,13.0,+27
37,37,2015-01-10,29-194,HOU,,UTA,W (+15),1,27:45,3,9,.333,2,5,.400,2,2,1.000,1,2,3,3,5,0,2,2,10,10.5,+11
38,38,2015-01-12,29-196,HOU,@,BRK,W (+14),1,27:34,4,6,.667,3,5,.600,1,1,1.000,0,4,4,1,1,0,0,0,12,12.3,+7
39,39,2015-01-14,29-198,HOU,@,ORL,L (-7),1,33:58,6,7,.857,3,4,.750,0,0,,0,5,5,1,1,1,0,1,15,16.0,-13
40,40,2015-01-15,29-199,HOU,,OKC,W (+11),1,38:06,6,15,.400,3,9,.333,2,2,1.000,0,2,2,4,4,0,1,2,17,14.5,+5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-17,29-201,HOU,,GSW,L (-25),1,30:14,2,5,.400,1,3,.333,2,2,1.000,0,3,3,4,0,0,0,2,7,7.2,-18
42,42,2015-01-19,29-203,HOU,,IND,W (+12),1,28:06,3,7,.429,1,5,.200,2,2,1.000,1,0,1,3,3,0,0,2,9,10.3,+9
43,43,2015-01-21,29-205,HOU,@,GSW,L (-13),1,27:17,2,9,.222,2,6,.333,0,0,,2,1,3,0,2,0,1,2,6,2.4,-34
44,44,2015-01-23,29-207,HOU,@,PHO,W (+2),1,36:10,5,10,.500,1,4,.250,0,0,,2,4,6,4,0,0,2,0,11,9.4,-5
45,45,2015-01-25,29-209,HOU,@,LAL,W (+12),1,31:34,3,14,.214,1,8,.125,2,2,1.000,2,5,7,5,3,0,1,3,9,7.6,+17
46,46,2015-01-28,29-212,HOU,,DAL,W (+5),1,34:42,5,10,.500,3,6,.500,0,0,,0,2,2,1,1,0,3,0,13,7.3,+5
47,47,2015-01-30,29-214,HOU,@,BOS,W (+6),1,34:34,3,10,.300,1,7,.143,0,0,,1,7,8,2,1,0,2,1,7,4.0,+3
48,48,2015-01-31,29-215,HOU,@,DET,L (-13),1,38:48,6,15,.400,3,7,.429,0,0,,1,5,6,3,2,0,2,5,15,9.2,-18
49,49,2015-02-04,29-219,HOU,,CHI,W (+11),1,33:45,7,10,.700,3,5,.600,3,3,1.000,0,5,5,1,2,0,1,4,20,17.4,+13
50,50,2015-02-06,29-221,HOU,,MIL,W (+6),1,38:57,9,21,.429,6,10,.600,0,0,,2,4,6,3,3,0,1,4,24,18.0,-5
51,51,2015-02-08,29-223,HOU,,POR,L (-11),1,41:05,3,9,.333,1,5,.200,2,2,1.000,2,5,7,6,4,0,1,2,9,13.2,-7
52,52,2015-02-10,29-225,HOU,@,PHO,W (+9),1,35:03,4,9,.444,2,5,.400,0,0,,0,5,5,5,1,0,2,1,10,8.9,-7
53,53,2015-02-11,29-226,HOU,@,LAC,L (-15),1,37:24,4,13,.308,1,9,.111,4,4,1.000,1,6,7,3,1,1,2,5,13,7.8,-15
54,54,2015-02-20,29-235,HOU,@,DAL,L (-11),1,36:51,6,17,.353,4,11,.364,0,0,,1,4,5,3,0,0,4,5,16,4.5,-2
55,55,2015-02-21,29-236,HOU,,TOR,W (+22),1,28:22,3,9,.333,1,4,.250,2,2,1.000,1,3,4,1,1,0,2,1,9,4.8,+9
56,56,2015-02-23,29-238,HOU,,MIN,W (+11),1,36:07,4,11,.364,2,8,.250,0,0,,1,7,8,3,4,0,2,3,10,9.6,-1
57,57,2015-02-25,29-240,HOU,,LAC,W (+5),1,34:30,6,11,.545,5,9,.556,0,0,,0,4,4,4,0,0,1,3,17,13.5,+10
58,58,2015-02-27,29-242,HOU,,BRK,W (+4),1,36:35,7,11,.636,5,9,.556,1,1,1.000,0,5,5,2,2,0,2,2,20,17.2,-3
59,59,2015-03-01,29-244,HOU,,CLE,W (+2),1,42:14,1,4,.250,0,3,.000,2,2,1.000,0,7,7,3,4,2,3,5,4,6.2,+6
60,60,2015-03-03,29-246,HOU,@,ATL,L (-8),1,37:41,4,12,.333,1,7,.143,0,0,,0,5,5,2,1,0,2,1,9,3.7,+4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-03-04,29-247,HOU,,MEM,L (-2),1,37:01,4,9,.444,0,4,.000,0,0,,0,5,5,2,2,0,2,0,8,6.2,-1
62,62,2015-03-06,29-249,HOU,,DET,W (+10),1,27:52,2,7,.286,0,3,.000,0,0,,1,4,5,4,0,0,1,2,4,2.8,+1
63,63,2015-03-07,29-250,HOU,@,DEN,W (+14),1,28:51,7,13,.538,3,6,.500,2,3,.667,1,3,4,3,2,0,2,2,19,15.2,+10
64,64,2015-03-11,29-254,HOU,@,POR,L (-5),1,37:36,3,7,.429,3,6,.500,2,2,1.000,1,5,6,6,2,1,0,1,11,16.0,-5
65,65,2015-03-12,29-255,HOU,@,UTA,L (-18),1,30:30,1,4,.250,1,3,.333,1,2,.500,1,2,3,1,1,0,2,4,4,0.6,-23
66,66,2015-03-15,29-258,HOU,@,LAC,W (+2),1,38:57,7,15,.467,2,7,.286,3,3,1.000,2,7,9,3,1,0,4,2,19,13.1,+1
67,67,2015-03-17,29-260,HOU,,ORL,W (+13),1,32:13,7,11,.636,3,7,.429,0,0,,1,4,5,5,1,1,2,2,17,16.4,+3
68,68,2015-03-19,29-262,HOU,,DEN,W (+10),1,36:16,6,13,.462,3,6,.500,2,2,1.000,0,6,6,4,1,0,2,2,17,13.1,-4
69,69,2015-03-21,29-264,HOU,,PHO,L (-15),1,36:57,6,13,.462,3,8,.375,0,0,,1,11,12,5,2,0,1,1,15,16.4,-8
70,70,2015-03-23,29-266,HOU,@,IND,W (+10),1,31:42,1,2,.500,0,0,,2,2,1.000,0,11,11,1,2,0,4,3,4,3.8,+10
71,71,2015-03-25,29-268,HOU,@,NOP,W (+2),1,39:44,9,13,.692,3,4,.750,1,1,1.000,3,6,9,5,3,0,2,3,22,23.7,+8
72,72,2015-03-27,29-270,HOU,,MIN,W (+10),1,42:55,5,12,.417,4,10,.400,0,0,,1,4,5,5,1,0,4,4,14,8.4,+12
73,73,2015-03-29,29-272,HOU,@,WAS,W (+8),1,37:34,3,9,.333,2,8,.250,5,5,1.000,1,7,8,2,2,0,4,1,13,9.7,-2
74,74,2015-03-30,29-273,HOU,@,TOR,L (-3),1,39:05,5,15,.333,3,8,.375,2,4,.500,0,8,8,5,2,1,2,2,15,11.5,-12
75,75,2015-04-01,29-275,HOU,,SAC,W (+4),1,38:06,8,16,.500,6,14,.429,0,0,,0,3,3,2,3,0,3,2,22,15.5,+2
76,76,2015-04-02,29-276,HOU,@,DAL,W (+7),1,38:20,6,12,.500,3,7,.429,4,4,1.000,2,4,6,6,2,0,0,2,19,21.0,-3
77,77,2015-04-05,29-279,HOU,@,OKC,W (+3),1,30:59,2,7,.286,1,6,.167,7,10,.700,0,9,9,1,1,0,1,2,12,9.3,+8
78,78,2015-04-08,29-282,HOU,@,SAS,L (-12),1,34:22,7,12,.583,5,6,.833,0,0,,0,2,2,2,2,0,0,0,19,17.4,+1
79,79,2015-04-10,29-284,HOU,,SAS,L (-1),1,42:55,7,8,.875,4,5,.800,1,1,1.000,1,3,4,0,1,0,2,3,19,15.6,+7
80,80,2015-04-12,29-286,HOU,,NOP,W (+7),1,38:04,2,6,.333,1,4,.250,0,0,,1,4,5,2,1,2,0,2,5,6.5,+4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,81,2015-04-13,29-287,HOU,@,CHO,W (+10),1,35:36,4,12,.333,3,8,.375,0,0,,0,5,5,0,3,1,4,1,11,5.0,+18
82,82,2015-04-15,29-289,HOU,,UTA,W (+26),1,23:11,2,8,.250,1,5,.200,1,2,.500,1,2,3,3,1,0,0,0,6,5.2,+20
